concept_group,seed_term,seed_key,seed_priority,query_status,neighbor_rank,neighbor_token,neighbor_term,similarity,neighbor_count
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,34,hyperclova_x,hyperclova x,0.658085,21
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,35,openai,openai,0.657796,1011
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,36,comate,comate,0.657021,8
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,37,text-to-image,text-to-image,0.655228,16
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,38,conversational_interface,conversational interface,0.654765,59
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,39,ai-powered,ai-powered,0.654140,2339
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,40,ernie_bot,ernie bot,0.652308,163
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,41,artificial_intelligence_technologies,artificial intelligence technologies,0.651613,110
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,42,magnifai,magnifai,0.651495,27
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,43,ai-first,ai-first,0.649866,167
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,44,chatgpt-style,chatgpt-style,0.649595,9
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,45,artificial_intelligence_technology,artificial intelligence technology,0.647808,216
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,46,ai_tool,ai tool,0.645997,228
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,47,text-to-code,text-to-code,0.645927,16
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,48,gpt-based,gpt-based,0.645909,5
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,49,claire_copilot,claire copilot,0.644073,23
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,50,copilots,copilots,0.643995,221
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,1,generative_ai,generative ai,0.766372,12235
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,2,ai_tools,ai tools,0.750374,1086
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,3,large_language_models,large language models,0.749930,2463
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,4,gen_ai,gen ai,0.749640,2739
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,5,generative_ai_technology,generative ai technology,0.746087,143
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,6,generative_ai_models,generative ai models,0.741042,164
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,7,genai,genai,0.729855,1624
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,8,llms,llms,0.719342,804
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,9,ai,ai,0.702826,123783
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,10,github_copilot,github copilot,0.698692,149
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,11,microsoft_copilot,microsoft copilot,0.698183,111
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,12,generative_ai_technologies,generative ai technologies,0.698146,71
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,13,large_language_model,large language model,0.696434,1017
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,14,chatgpt,chatgpt,0.694960,3164
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,15,dall-e,dall-e,0.693112,46
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,16,ai_technologies,ai technologies,0.689549,964
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,17,copilots,copilots,0.689394,221
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,18,chatgpts,chatgpts,0.686996,13
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,19,openai,openai,0.685468,1011
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,20,ai_models,ai models,0.684569,1592
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,21,ai_solutions,ai solutions,0.682402,1129
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,22,openai's,openai's,0.682034,58
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,23,text-to-code,text-to-code,0.681487,16
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,24,large-language_models,large-language models,0.679302,15
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,25,ai_technology,ai technology,0.678732,2546
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,26,automl,automl,0.674324,114
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,27,pretrained_models,pretrained models,0.672375,78
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,28,ai_capabilities,ai capabilities,0.671286,2400
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,29,llm,llm,0.669886,1302
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,30,taskgpt,taskgpt,0.665796,24
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,31,adobe_firefly,adobe firefly,0.662798,23
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,32,llm's,llm's,0.661070,18
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,33,copilot,copilot,0.659659,1597
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,34,text-to-image,text-to-image,0.658053,16
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,35,text-to-workflow,text-to-workflow,0.657587,5
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,36,gpt-3,gpt-3,0.655776,135
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,37,magnifai,magnifai,0.653133,27
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,38,conversational_interface,conversational interface,0.652944,59
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,39,machine_learning,machine learning,0.652695,28913
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,40,chatgpt-4,chatgpt-4,0.651315,13
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,41,gpt3,gpt3,0.650932,7
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,42,ai_skills,ai skills,0.648809,52
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,43,generative_ai-based,generative ai-based,0.647479,40
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,44,openai's_chatgpt,openai's chatgpt,0.647276,16
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,45,generative_ai-powered,generative ai-powered,0.646121,59
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,46,aigc,aigc,0.645803,403
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,47,gpt-4,gpt-4,0.645429,126
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,48,co-pilots,co-pilots,0.644808,54
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,49,llm-powered,llm-powered,0.644589,8
gen_ai,Generative AI tools,generative_ai_tools,medium,exact_key,50,fiverr_neo,fiverr neo,0.643139,17
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,1,large_language_models,large language models,0.804520,2463
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,2,ai_models,ai models,0.794440,1592
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,3,llms,llms,0.783068,804
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,4,llm's,llm's,0.777145,18
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,5,large_language_model,large language model,0.772652,1017
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,6,large-language_models,large-language models,0.755986,15
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,7,generative_ai_technologies,generative ai technologies,0.754616,71
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,8,generative_ai,generative ai,0.748245,12235
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,9,llm,llm,0.747912,1302
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,10,gpt3,gpt3,0.747421,7
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,11,generative_ai_tools,generative ai tools,0.741042,136
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,12,chatgpts,chatgpts,0.737897,13
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,13,text-to-image,text-to-image,0.737531,16
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,14,pretrained_models,pretrained models,0.737396,78
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,15,generative_ai_technology,generative ai technology,0.727762,143
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,16,chatgpt-4,chatgpt-4,0.726136,13
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,17,adobe_firefly,adobe firefly,0.724524,23
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,18,bionemo,bionemo,0.720676,96
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,19,dall-e,dall-e,0.720620,46
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,20,cainet,cainet,0.720288,6
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,21,ai,ai,0.718002,123783
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,22,ai_model,ai model,0.716924,633
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,23,gpt-3,gpt-3,0.713794,135
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,24,ai_applications,ai applications,0.713743,1119
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,25,openais,openais,0.708192,6
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,26,gpt4,gpt4,0.705449,32
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,27,neural_networks,neural networks,0.703997,860
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,28,generative_ai's,generative ai's,0.703245,18
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,29,deepsearch,deepsearch,0.702950,6
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,30,ai_application,ai application,0.701985,387
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,31,sec-palm,sec-palm,0.701772,6
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,32,ai_solutions,ai solutions,0.701662,1129
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,33,fiverr_neo,fiverr neo,0.701335,17
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,34,dlrm,dlrm,0.700353,8
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,35,hypermodal,hypermodal,0.699929,5
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,36,nvidia_nemo,nvidia nemo,0.699253,13
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,37,inference-based,inference-based,0.698051,9
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,38,gen-ai,gen-ai,0.697423,54
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,39,ai_tools,ai tools,0.697312,1086
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,40,inferentia,inferentia,0.697210,20
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,41,genai,genai,0.696868,1624
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,42,recommender_systems,recommender systems,0.696214,140
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,43,openai's_chatgpt,openai's chatgpt,0.696117,16
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,44,langchain,langchain,0.696111,14
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,45,azure_openai,azure openai,0.691507,95
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,46,openai,openai,0.690089,1011
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,47,llm-based,llm-based,0.689788,12
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,48,pre-trained_models,pre-trained models,0.689549,28
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,49,gpt-4,gpt-4,0.689106,126
gen_ai,Generative AI models,generative_ai_models,medium,exact_key,50,openai's,openai's,0.689103,58
gen_ai,large language models,large_language_models,high,exact_key,1,llms,llms,0.904570,804
gen_ai,large language models,large_language_models,high,exact_key,2,large_language_model,large language model,0.871606,1017
gen_ai,large language models,large_language_models,high,exact_key,3,ai_models,ai models,0.869312,1592
gen_ai,large language models,large_language_models,high,exact_key,4,generative_ai,generative ai,0.857774,12235
gen_ai,large language models,large_language_models,high,exact_key,5,llm,llm,0.847337,1302
gen_ai,large language models,large_language_models,high,exact_key,6,ai,ai,0.841422,123783
gen_ai,large language models,large_language_models,high,exact_key,7,chatgpt,chatgpt,0.828073,3164
gen_ai,large language models,large_language_models,high,exact_key,8,gen_ai,gen ai,0.825082,2739
gen_ai,large language models,large_language_models,high,exact_key,9,generative_ai_models,generative ai models,0.804519,164
gen_ai,large language models,large_language_models,high,exact_key,10,genai,genai,0.798905,1624
gen_ai,large language models,large_language_models,high,exact_key,11,deep_learning,deep learning,0.787365,4131
gen_ai,large language models,large_language_models,high,exact_key,12,ai_applications,ai applications,0.783746,1119
gen_ai,large language models,large_language_models,high,exact_key,13,recommender_systems,recommender systems,0.778512,140
gen_ai,large language models,large_language_models,high,exact_key,14,neural_networks,neural networks,0.775756,860
gen_ai,large language models,large_language_models,high,exact_key,15,pretrained_models,pretrained models,0.770889,78
gen_ai,large language models,large_language_models,high,exact_key,16,machine_learning,machine learning,0.767919,28913
gen_ai,large language models,large_language_models,high,exact_key,17,ai_tools,ai tools,0.767633,1086
gen_ai,large language models,large_language_models,high,exact_key,18,openai,openai,0.764968,1011
gen_ai,large language models,large_language_models,high,exact_key,19,ai_technologies,ai technologies,0.764203,964
gen_ai,large language models,large_language_models,high,exact_key,20,ai_ml,ai ml,0.764122,1542
gen_ai,large language models,large_language_models,high,exact_key,21,ai_capabilities,ai capabilities,0.763733,2400
gen_ai,large language models,large_language_models,high,exact_key,22,gpt-3,gpt-3,0.758391,135
gen_ai,large language models,large_language_models,high,exact_key,23,artificial_intelligence,artificial intelligence,0.750265,24196
gen_ai,large language models,large_language_models,high,exact_key,24,generative_ai_tools,generative ai tools,0.749930,136
